10298671	38046036	12705432	69516807	25428530	131094947	18089084	58958039	15680527	13687695	24475568	12610571	18091215	9845634	17465034	9973385	20648715	32979967	494725884	18437379	19531593	11435863	20889340	18436345	14715879	20911965	24097643	20526913	24902939	64979691	12309121	43048368	26991952	9451688	18134212	49029687	
5579889	8254583	7548030	12717588	39282412	21164541	198190829	4296464	5922960	3658707	13882244	9315332	5806820	5983418	15756490	5433330	2714476	4374351	5029318	2109183	3508094	5986442	17356534	16868650	18279689	54052926	12497695	30488288	18871439	92891422	76411598	25033981	82173167	22846271	30822354	9895824	
48561653	31537145	15135909	20814674	22296564	39664076	15373656	11211517	21567332	42264991	16022453	23488921	20769679	31301882	29448997	24846653	25340666	17163717	19707163	19860876	21217407	64986492	19764140	350823836	246150755	48066839	152769180	293239359	112064117	222673599	30871636	45485429	26479045	45122409	72151562	130380317	
16837167	4571417	18670618	17054524	23771031	45067045	30175460	58711779	52656667	22493141	21745183	215130210	29151570	33501261	29466822	437990752	23613822	24597932	23632405	87367006	30393430	196839357	182009411	39155032	43674590	52438236	40632661	29450171	217919411	184973179	124623246	179510725	29657386	17306178	163049060	331903889	
3834244	8006602	45366229	20934789	105009854	344687685	54553378	56366546	158139949	66918049	29081653	58500659	105390228	27271490	46550026	78526065	73009451	35483310	33266531	48329117	182484923	106931180	116251366	270798493	71746667	36175597	24608203	25410013	1196150890	76723196	2503611498	23772825	34853501	11111371	204824594	56691989	
4505089	12440009	15966726	40700263	22756634	69538561	76446168	613436695	195811900	39503514	21342220	39006550	45905956	97203822	24077047	12363646	271278291	21575518	13397023	28357545	27629352	78510862	1149087531	46911766	74607641	88174540	25488300	35257761	22350011	44533366	46192831	22733052	36028763	269352577	153358434	10996569	
12504968	5380334	14846694	4431965	4035490	3841180	3707529	2661583	7440421	7277362	7821663	5657401	4212320	6247806	7823442	2204808	1506620	4905627	6176962	2521137	2022241	3962593	2249076	19666195	9793980	12791086	4062742	5305460	7396256	13221564	17349038	22508869	7695981	6905242	4810855	11022420	
131684	751281	956820	770961	868432	240630	886597	596415	2368414	3609879	2391301	503755	2148807	2574351	2536010	53880688	53043683	2286308	1243899	116683914	3180237	2172115	6336771	6705243	2229558	1958805	5319707	4548841	3608816	2692510	3064702	5869075	4821252	1841283	1645893	1758288	
525231	220035	596521	1998429	611237	396816	1433098	558620	692339	1495172	1429372	4434894	1889816	260460	122488	1025108	380995	1031186	495283	195580	844074	483893	905917	556036	1721078	388508	807379	1092299	646902	1771953	2034456	3467046	2712082	34655055	2823935	3643783	
13018528	5668655	2181915	1443675	7333679	2306809	240688550	1136912	787148	717144	1533177	1740754	1846382	336798	360768	1182733	2338222	6458617	1333054	9219826	687386	2181739	1980183	1005285	2069008	5732820	3141370	10046507	33959583	7558893	4910671	4379695	2012619	6702854	114658125	2662514	
2496083	21115297	5747750	10406522	17964177	6716216	8989479	5540989	7442934	3167038	4454693	70469165	4534458	6556867	23730152	7344275	16124354	29483676	12127293	7718265	40891605	8592466	29949194	8756556	5878623	15788185	9951901	7011563	6672213	16638595	6985071	15252718	27914911	658968676	687852006	12874968	
2058119	200920	3400891	1116343	875571	259407	2386943	2103161	1200520	190009	474636	6081917	1555565	1275971	1442107	93961	277306	176921	832558	917822	236573	1991035	801679	321348	1302684	3401959	88518	196687	911950	2305639	280470	458751	5212062	1119011	618785892	64517425	
249368	1140821	795680	136316	1666686	96653	1727734	4002429	1666432	987245	493943	462529	1399666	303006	558153	263849	806490	445980	548460	679816	548954	571505	1298214	1549929	462549	5081158	365478	217361	431916	26527023	4167444	5184335	1541324	7730993	6505473	7716511	
810909	3453161	11536450	13518022	1269887466	24129481	21902452	6764958	36669846	9594008	739736276	8466362	4253680	2467848	3116787	5421741	5203451	9419442	45032271	3156242	25229679	7256850	17351818	17635568	152101693	12018430	8953802	5594616	8689864	6669652	6420771	3471334	8712032	3179258	4596592	2225322	
56615	682265	8814702	20240096	41883188	328186931	325730946	13856048	3443142	6139600	3002580	7733871	8177438	8663130	5648514	4717979	2997320	2247950	5722300	2746470	10175530	5696717	59248205	72638762	36617639	50976036	29918901	23706941	9978757	12471521	17056982	41036680	85175463	63482235	19155746	7691798	
13705056	23343599	34379282	16386244	22424838	31396953	36266365	23125803	30626807	29149102	85206865	48171576	18158221	18333273	52093409	42397016	15353827	9382638	27084512	13358060	6981866	33814145	13895863	35216809	76778591	52967694	66459537	75282722	15455252	19958932	18201458	23842323	85114564	10507976	28025453	14452989	
8056797	64842897	14910990	62662652	58318454	65518704	30767095	9179391	16673091	21071557	15483906	42481107	44690658	20424696	5126715	12395167	9791137	18177576	10250932	12124093	8488950	9642630	6240098	50729305	16718222	7643172	54900052	25532999	19157379	21989468	19422211	11075443	15993539	2170023517	17960542	16959387	
5673927	3733606	10481715	16979199	28576466	29222645	37913802	325704648	413418085	61214780	24169740	70967888	28439486	28399741	19275161	276197508	36246724	35826591	127950826	21532352	22056789	53082743	251977271	29213355	24452665	24142130	228008799	33299704	20796381	18803496	11495555	36459569	35219740	14522441	7568395	14061194	
2496556	3181674	5938019	16491768	17291958	14259713	10907111	15145783	84495422	101720513	88062256	18447373	30622694	24168127	189622163	1865248466	5617915	8824418	21577824	24373724	58759138	7152965	20586269	79872716	20737266	17357309	6832441	35716849	26931303	11471843	35761038	44799739	30108428	24435431	10173866	22983512	
2701131	9378665	25742723	13043073	50450480	832688352	30676109	19585745	39959563	78449643	30242929	253179998	139097621	44395486	49634418	46548007	86976638	60248700	36521064	258490673	43867379	56506116	60548858	62893590	55649598	59468846	64688133	24269111	71231247	26990155	50060600	23782908	20648124	124944888	55280177	20550272	
1905118	3630420	93936843	7912387	7928219	10242879	7914835	11478586	23534249	7228874	15032160	7001941	6185995	9097963	10937868	5095658	12697581	5215106	30304223	12496823	9891871	34147583	31487444	46747856	82881762	50482615	32927246	21127842	18162704	19481200	18304676	8710080	63304441	16456179	35705030	13313630	
338052	481624	899291	1919350	31870137	1483319	1998622	3750331	3793073	823495	4067856	1274796	806383	5043725	2178924	3622366	958240	593719	1413240	1514956	840003	1997797	969626	1329608	906734	1344170	74646371	5279990	1538988	3861965	1140148	764659	1845055	1366545	1337451	5921868	
824966	2495702	4293627	7880767	6513873	4621626	3179264	4484254	172897543	5253665	8757491	5962128	4707831	11666804	272896900	8931088	58957407	6503575	34429083	6682918	12168018	7771436	10977596	20913351	15141851	16429994	12525424	12102396	12538692	26711827	13660127	19281916	31081312	103719187	19114175	4881779	
2051518	3012257	7835547	9118481	19681217	7813611	2653548	8152235	5662729	17776266	25544668	4389742	12556474	6138860	102330179	4152535	13698695	55123625	57803105	285281969	3834399	4180614	26749040	24312228	22054154	44191877	30300593	21264472	31318619	31534417	72960028	20093039	46539077	46198457	17828967	36788834	
7652121	16325215	12829177	26052624	45329951	4553117	340128600	18871464	976380052	5717800	8139037	7476816	11346427	97024178	13353402	8733682	82225105	12723584	5749588	49781505	3484584	6317526	59965013	5434063	7404918	70958318	14097901	3864914	71117579	3615204	9817282	52619480	50538127	26752837	54093160	50353836	
757740	2525943	3071809	3320686	5729266	3153131	2196613	4006542	16924837	3376139	2660902	6114922	11720887	4588044	1352894	1584758	2648879	7272739	7899666	15924635	56886925	2388955	7903684	10494080	4944198	11466658	2574360	2837162	87280574	583204518	3513794	4272674	33744293	3476613	12156377	17174162	
64805	84188	311449	913639	2854985	2367945	437896	106409	221243	26862	196953	849012	582075	1111	44578	272822	47606	60818	121933	107909	83703	173490	925290	465023	5411820	564170	445862	2139974	1629641	1692012	646180	7526279	14298173	104821	2425154	976120	
2690718	303161400	5564365	5718655	8815229	6378784	6090612	1781511	18969770	2180432	4176791	3009678	20857912	2229327	2953044	2667408	2957419	2203926	2899936	6164101	2466369	4631906	6291190	5434573	9315999	16927891	3511627	3859266	5273775	4906798	9014672	11294244	6157902	10202800	48124633	63127111	
43360179	7007493	3892592	19528236	9742634	8256281	4821592	2272256	148698758	176609371	4370379	12970915	5148084	6956145	15653254	6643616	12604564	15032554	21319058	11302418	12523935	7736816	9234393	4028719	11997232	12326776	18877480	15894164	6960732	21201177	10410879	16948445	18090183	17262480	11107253	15280511	
7942	624796	9529962	4164614	10144583	6795127	8993733	6008426	9884183	19410494	14206077	35943795	10427614	62431214	14284462	6035952	9892285	20512163	10914285	9765528	17212889	18150444	21415708	153965231	148891804	22049476	10115176	9820937	5991426	5668507	2290220	13324482	4968136	1154610	2161327	1403721	
83852	51456	80993	258400	1288286	599337	1031062	221426	1820935	863025	1737339	419792	878465	135428	892586	1166108	622238	2354795	550344	758879	612209	469548	1893757	828094	541427	2880535	804187	646710	404859	464913	100032	4015522	1856659	1170181	370747	750099	
1180035	17065884	5714104	10867286	8343870	8437130	9851615	4388580	9422941	6605301	6501898	11562291	8361627	6283608	18626082	4421690	10167390	6010209	4514365	6772128	10989327	5057930	6134030	94314428	7776646	13301743	21690486	6532151	9527143	8064366	8229937	131601247	10629684	18676756	22892573	19564003	
6415245	19246217	55439193	16898877	54219589	15415320	16471962	9396998	7955697	11692316	19015430	8463449	10881173	49729084	7291560	12060279	8297829	6338997	12284267	208959576	43380095	60048510	630408543	124890036	128729456	13548792	8191457	13605548	103917835	282303417	187196106	51827272	40542507	20949742	9423519	7394024	
4671643	8023596	8175928	9774797	52765447	6248900	16224226	7729500	5671399	9472458	272873883	3992498	6383929	9235491	67202697	21791766	5225622	10015921	6157648	4517448	8289467	55032505	14925075	28782795	7370663	9059131	5638406	4864697	3497192	4864503	9383672	7282297	14053699	28574856	15136159	17992598	
5056531	12255009	27394624	8997330	47913834	11115529	10417605	10879340	13863655	13225555	93577709	4596783	17698130	8423771	34414895	37042802	30434253	9212134	14206350	185561272	72713781	74660008	12495998	152637135	25054519	18564004	18274456	26666975	21801555	168432338	29664490	16737840	18075790	14842298	48549565	157640129	
3672834	3428153	63798483	10278893	10833867	78252930	7249951	37401797	21662219	27324979	15481131	8370574	6107178	14835607	23098587	22834737	4022106	5630163	3469271	5173481	7123696	6881811	39955089	168805729	35262564	18887063	12192596	14739858	55288691	15474049	15076944	10126000	5938379	5664199	12429921	18425704	
29535	2193601	8415224	8309360	8133137	1997743	2021081	3391969	5077050	2581251	831057	1698377	2010251	1942954	1492185	2018196	885096	3449179	1022218	6310600	2001603	27592519	2165676	7790016	4264217	1206226	1996917	2225047	6092727	1801559	48276059	2508876	2735278	3116916	136578393	1524884	
303709	391771	822416	1250157	598221	724045	730493	1087906	1221864	542681	2647470	461986	455792	797301	793360	1133334	2449626	3097414	376115	672299	553737	389588	799124	784534	524341	1254123	639685	1742190	901924	2839413	2336819	11443744	1648098	4653127	1194621	1736687	
1898686	4423692	2936602	4210213	5429416	2510132	66105028	5621373	1787058	2677419	1921056	2578914	3774673	2844703	1827105	1307012	2889701	5596876	4531191	4550202	28705852	2437801	22912445	8219405	4434873	11473303	3506290	3385426	6673428	9378743	10587907	5782490	45430439	8439355	55106617	40056227	
3488542	4293155	4412287	16603682	9616032	7987643	9587171	21866100	9589036	11440707	5777886	10376706	15199063	10470092	7819220	4052338	16583141	5564614	61615982	17268621	21841346	26293589	10746865	12517999	9024952	12301594	7659164	66950151	21296804	8440848	14217664	19966358	13181696	13306228	92638030	35140875	
10260789	9279995	11614914	16344138	26198957	23905694	523414692	13313226	8801321	18209784	11993319	14319968	38466652	9370539	7105004	7400451	5435659	16564385	60865605	14565047	19906847	29575204	17545142	12752526	108599449	12690274	18548258	43904562	16276113	32791319	27349514	43644018	21812372	14333910	18363977	20978836	
580393	1335355	101639402	2247378	3873167	5219775	814357	2142077	1813218	2075619	6443513	2451048	1915973	3123699	12930914	10380888	2102776	2432872	4172570	1179624	594370	20105109	916509	7016326	2107954	30597581	37202968	5625638	1925219	5312483	20893477	16119394	4233586	17984660	34291439	25382981	
4558386	3339815	2603836	3493375	2629428	1335778	898388	3834600	2336196	1969230	10791651	1059725	2496604	1920003	1550661	50576377	3797471	1532641	2200915	14203339	108157	1485780	880805	2028849	1797918	7237629	1353393	3663227	1288790	2162717	1706318	4121087	2420052	3634834	11975231	1291942	
3211675	12506489	8284105	10885318	47388318	16256586	6108187	4689622	8195228	21583302	8507008	50763046	10961658	7379397	6453559	9366034	9093208	8600205	4383091	6607769	9023939	7604772	5631991	16759759	52677778	203086673	6491123	13462250	18099894	7785359	7065388	8101739	17228123	21962878	23838393	12351608	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	79653	949500	35411	2	65347	745434	7295	473952	37291	12288	134334	588	35732	650111	342646	86	2701918	1730	0	43792	245853	
302189	523447	1855662	2468329	3037855	1021968	1109569	979123	451463	2562633	205050	1383001	868860	382900	177122	915893	20748257	463152	20128855	2722012	1373357	390343	1544187	758776	1307506	4016132	2766300	33529031	5276033	2807347	2814028	5412077	6474906	732215	2324540	2170535	
1030983	6479092	3544714	11082495	50129989	6250124	22709334	10983001	4641254	5818662	454711982	7037635	11982119	12808686	3628226	5865754	6105451	10954739	4985453	35879406	40739385	43199260	28355210	7278941	3696441	42890760	32222700	11551553	2657649	6927182	3337090	4751966	2974258	2494837	2433837	462582	
1288213	1839128	5181745	4073462	22571048	4356991	13181687	8510818	8321477	6285874	1889209	6318739	5239413	243897917	27817076	29220690	31358539	13334278	5304049	3417173	5370279	4403561	135501098	131507232	95320501	128940361	174698908	188614684	189100653	190798504	448950743	106564319	20260146	4278926	5128706	123519008	
2665477	4844585	10234503	23049323	8478866	10038246	10426404	26476896	38296933	14539945	15866264	14934481	143599186	36511508	20098738	17464954	55568562	28306927	35758922	15615634	28889842	17201919	189628656	56909265	23735517	38110514	22091596	47126137	25432940	13175404	16001682	12956449	18499091	19239965	133925407	56082077	
4305280	12263901	227030685	9962332	14337879	5578151	12123708	22856395	4577473	7401349	21171447	6914678	57678218	15174824	5625502	8863971	4998819	5621512	8439694	14869659	6179878	332628659	259723078	21397053	64163928	11619520	22187130	8927978	14705861	26958505	65822777	18227000	15371858	6793265	10422445	352153656	
670879	1771377	1305377	38978638	2137220	1438026	158097	1709715	1546452	726793	636982	353877	1743499	1047017	793146	5040949	1800047	723126	797153	665981	5023037	1630795	3314453	2857742	3339544	2521680	2619723	2450420	5154031	1539689	2352737	4729811	6272273	1393365	1542712	528067	
703655	649658	4220319	2971156	4402800	2325490	2970904	568543	2931887	1881133	846432	1789169	2428865	2850393	1774012	1531075	1803278	7631521	6628697	5114625	2714517	5184223	2701096	3560665	14231723	73008771	3155175	10690545	10365093	21230237	4239917	2254752	3471579	1620365	4043854	1273864	
996890	6983136	6097849	10488817	5884293	21551481	5003010	4126585	8111160	18389625	7352299	3367790	7522191	4151255	24248090	4381350	16200366	48619053	7009215	34366408	58881914	15927577	10946586	14848027	6563885	31210435	62061165	4551712	12890437	11364396	8873233	7797199	52854160	2955147	7385668	6129017	
2820555	3827358	11032803	18656457	15567838	9545422	7342933	5013969	28293857	275988795	8748896	10430258	10878181	8083497	20869357	6574266	7928137	16109004	15644080	18301798	13174940	19849416	13873284	9641778	15216386	22392184	18775724	8026854	55022642	18434543	18085994	12981955	28069411	22985554	11136326	8317369	
1437444	2931133	5322404	8778610	5273845	4138159	3296217	3354688	9544443	10141726	2219171	5908518	9437253	2722040	4435134	4769300	57584488	15990672	18622565	53532995	8678490	19850607	21166386	31912128	16605937	63274233	20950762	9621526	7065606	5653839	14492495	4508255	2296726	4528415	17199946	12828237	
1185048	3191589	12167336	21397119	97385785	44304505	36244788	27734728	11981315	5788226	5353923	3887362	4413893	2224103	3661757	5968030	2557039	1377054	4286202	1691301	4410604	6175028	7782033	6261305	6822689	12376930	9357666	4499750	4966348	19245245	17123345	15423876	37552466	4864195	5456692	5933321	
966219	2591002	7885469	6888310	51709340	1850175	1661489	12747521	2003537	7477218	2429541	5320218	4712190	3079421	1864185	6093441	8016504	2207793	7408498	1541854	4309153	5178743	22740957	13495452	7489579	5802506	5650551	5507224	4186890	3482013	4767937	13481213	19432475	15321387	10852668	11255521	
1659942	3675894	2365057	4561017	10603694	21065979	4013294	9065780	6137428	3951485	2057895	1205259	6868937	1949764	3002949	15213935	2863749	1682532	3011827	9289125	1338761	2998119	14087978	236558123	9278823	5513221	117930451	26703168	288327975	24374062	45901785	151410244	28331149	26863383	2179746	802471	
0	2573151	24891	35226	526429	715371	559	18432	89421	36879	23768	26056	446442	52206	16123	0	8182	139406	54801	6828	2901	5208	108112	186230	485066	15810	0	0	64469	74184	40592	54850	54067	113234	0	4443	
434019	449684	28667266	27586132	3057350	1358040	2070135	3269096	5258604	2007529	1252883	1263754	2060162	2308044	4336211	3941934	2360189	1347415	1832173	2302341	1381165	1506460	1905491	623798	3176249	3318627	803267	579291	986186	1084413	7441756	1270579	2162267	816423	561414	721918	
37465	124535	707189	239836	975762	100579	118962	521993	286226	435115	24918	63121	338827	14871	1851399	384583	446974	77550	108726	80687	394171	215868	379	127536	184598	753832	1014044	345098	97659	87598	772982	589432	1175260	242480	1093715	922844	
858973	28195935	6208194	4744283	12476099	9629402	14978900	8104404	5962447	2940567	23921803	7385123	6610525	12212595	7247198	6213143	5554623	4762020	2415303	18497964	5740839	27730677	17844838	5812078	6727979	4271707	8506610	6616127	6137267	3292908	11759700	3348599	6757017	9071673	3513103	5086070	
518430	4059711	457924	990470	106297	233413	1592985	8275115	1477590	586457	1893873	803175	1775606	459031	4160221	1856442	2857715	1784894	1515110	410859	794097	249558	4642238	557649	973905	828625	1749075	1075782	1660514	880134	952211	2807207	1764901	365682	682231	91378	
3474703	13041643	18749762	14931070	16463960	19988275	28143617	6070824	21696285	7841957	17493291	39058868	20018181	7064151	11109061	11339819	4004827	32737690	6567383	13261039	10645196	12117940	10625835	18980939	16258329	16968614	26195313	25214084	252181396	21781056	13446807	23499938	250863027	7138953	15967779	1230935551	
5157952	2723858	4710639	2351939	5021419	3804430	1754654	2733267	2288403	507894	2390002	1550056	1683480	2188748	3519439	2424089	2242534	1371417	1186685	1362709	15632014	2238320	21255546	3469082	2454753	6506044	20782156	2079380	4763714	54971437	14887317	5594932	3856804	3128481	4624660	6896351	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326662	20313779	5234883	276599958	3471823	2287972	2555548	7062157	6042751	22654821	6892484	4465696	2041565	2480385	3857738	3541030	7945121	9288382	20679070	2904384	3301033	1899469	11536106	12428027	9225731	3862368	7764844	20703342	30024952	9767199	3183154	8122266	8994230	9222954	10766675	18708982	
8875321	4818123	17097624	13811212	11306058	15554362	7754695	10960373	19666759	14985566	32311543	16511202	15568664	19671801	33869257	18761740	27050150	23673329	19113442	15633357	12966309	14448590	23261298	59446496	30218072	33319896	44592913	37520349	101958465	31912004	75869294	30562984	180634005	100479668	47098786	176328534	
7623231	1774839	7358425	5632384	6514888	2853359	6236042	8099245	4265626	7230775	5834422	3541872	3948861	2285128	6319514	59593731	13527032	22347494	26847484	10120029	6723750	26261306	12468397	10314941	9781815	6726490	61453198	63315383	43131707	15646698	12297524	16011614	7418666	62084832	9295751	21128072	
600138481	6226316	4933939	4190601	5309491	9697783	4540117	5374702	9603993	3192364	5059983	41461604	4838096	3908738	5731612	2631224	4075816	4393441	3915593	8665696	7509800	6290076	21263969	7651923	11874332	6227329	61159887	11553561	7789627	21608426	10973469	376781311	11567834	13640693	20638715	17378950	
798230	7234407	4737673	17388918	1998744	29320432	2089277	5472355	9585216	5164817	11290810	2346304	7096605	10462118	2947077	5358166	8381557	10696216	5745557	5551843	2572152	5604420	5635170	5372389	6088863	94023399	5677207	8786156	7962238	2487837	1473619	1640414	23738023	2735990	4481856	2681508	
706598	175137	1847003	1356665	1951681	5917962	3830512	3057517	10124158	3687614	5010070	2401824	22036973	3953775	4261772	2580077	3340472	2020174	6554741	4042909	8824268	1096651	2503809	49239434	5752043	2888224	1594161	1634871	468964	1283688	671279	153425	1025149	280159	296582	274343	
749542	2452388	3241095	216071379	12483014	5009908	5144970	4321290	4157891	9486127	2007170	12912623	1439177	3387768	2043291	7968960	2100880	3536814	3417149	5730664	2459777	13210996	2659636	2126055	14280413	3234662	5176975	1609737	6485607	3280319	223823	877363	2616177	1740316	294226	224972	
3175287	4999424	7650906	11196253	20068511	430927574	12770754	6625796	455727959	15041152	10648644	8485828	10620049	9406189	5758638	9900205	14412576	43225653	8656134	28042357	22388039	22670570	10618085	17466489	45010098	7546328	36389207	2942837	10202929	9086678	4251351	3150788	4698998	4858662	3920293	7022929	
955804	1680795	4220943	22091181	6688681	11545723	8192522	5276861	266308852	48149810	54334449	2079072111	10486671	13246903	10968667	17479335	12673960	6303260	6009582	12957395	10897293	1965576984	270412574	6347852	7645613	4719397	6702635	8341115	5590349	5941581	6680675	5417512	3255068	4788705	106465239	1031543	
728437	15674858	37045563	13346507	13321760	1169631573	40547369	9864431	128545165	15440950	216758969	13367385	82027253	24130305	12530503	19434352	10343157	10923185	97400697	25200191	37094117	25775349	224178795	12918851	19858760	22294215	13043088	13638845	4480457	8409215	5857395	12101436	12382342	5316009	17304217	4891745	
6809107	7112161	14968861	24420645	12968573	22831365	15103742	10996051	52351280	10246019	15802760	119415870	15977294	13428687	45065852	17455171	14490080	18563575	22011851	23511155	14231320	40904617	28317941	21226731	17697440	23388646	24744795	17978728	26218411	12093103	15189902	47377826	22045029	27023611	8168772	6716782	
2610455	4512217	5796029	36082823	23396735	11233474	15866177	23762956	98681102	54319914	12980692	9668166	25220185	17717649	11897926	63727871	13486268	11069025	23233947	8486686	30022697	43728511	37423956	16405571	10923690	17724176	13519277	6719458	4619402	9559432	11503790	145898917	11336876	11124396	6565374	5844394	
1852543	3421017	6587745	16674401	18673649	26258837	20566854	20306470	157728321	19802074	27247879	14496500	23812868	18288582	13045053	10857073	31373332	44883648	41124806	101272547	63856132	37013787	14455577	10260792	11719681	28200237	24752049	38914854	28154910	15822240	9868837	12782779	13364229	12899856	14303144	7031752	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2039	
1824387	2917289	3689244	3314008	3965747	21070858	3104704	5208194	10331900	13994359	3712313	648180	4984222	5430371	7119130	7998559	31631073	12159921	9071777	4354716	3401689	52092845	100485112	1199208715	23941668	9790886	5339280	36934299	6709348	11230770	11726981	10619485	19045895	5347144	7074009	7227497	
8113197	1402536	28906649	6726450	1658021	7633736	1365698	3068371	2394573	3617760	2109321	44497555	3652259	7542746	3664859	338781	1449009	946108	2152043	42002897	2346161	3580207	9231171	10613111	7879512	5831949	9238894	12504695	3689805	4541671	6534899	1634591	4539309	6621469	10911916	17804766	
1810582	7905310	18341918	4202497	2214056	11611378	113678869	4977226	18336898	1963083	1280234	42014880	3568131	1968189	1641531	2343962	10305999	2161802	10454553	3373756	6047997	8021892	11591175	6174135	11612006	4356433	13729314	5757475	14832213	13685643	8113613	5426540	16647983	11547367	4534305	3352655	
890877	3281472	1941103	835997	686522	2286936	747893	901119	771039	646933	2154697	1706827	826659	121519096	6053164	272533	193118	153963	6795573	2839963	363128	425340	258928	225421	137705	143570	139300	86533	305689	380147	514487	406689	712078	424890	41817	59621	
295280	3506912	3276600	6629398	6692384	11703037	7975953	5029148	38036092	3417257	36276912	64304661	14921781	21998994	43038927	4594735	11120987	19064402	122750175	17904798	14583460	9126212	4754553	7431679	6398529	7592715	2605014	7220626	5222549	2093697	2029303	1528501	2019566	2217361	4757033	12177648	
3463766	13022747	3947373	959530428	4805700	15347192	9064950	113141238	79119930	17734075	19958712	8687794	34612297	18636946	38630049	12537979	12037271	19992633	14901966	18339708	6400273	13668378	54102965	16063988	5085110	25072828	20134891	17724043	9441587	11424938	6560419	18587166	27607657	6945989	8823931	57650261	
2951018	44304118	25735017	37163610	7396883	8166714	9283550	3605209	6145137	3616090	24976524	76642366	10728876	3964942	5110218	4505182	6416848	1292912	3195793	2412596	4233083	8374914	6467427	14627398	5819964	5149903	110540516	11853960	10477263	7092501	2373545	42291674	19836407	18426607	22662862	23006023	
1212904	1896232	1720361	1860926	1377623	2142084	32872239	3501062	2455089	143081808	137967096	3921403	5812821	11516175	8007187	2867015	7277895	15864166	4594843	4093925	882252	5384574	7347726	6230477	4577408	2648408	5136281	5165123	25107412	10337559	2253240	2513366	3174522	3140723	4007313	3154247	
1999395	1601410	7087584	79892227	742981051	12263160	80993482	12092908	22700110	9386464	6298836	16253482	7689928	8936098	17316869	18671761	13843750	15025906	12054695	132474385	8428951	8917641	12576445	21704600	20492295	15486974	38288206	13021020	18449974	6604139	314976253	2039188	3096422	4981418	10683553	4797856	
1222581	1387788	10951875	4853149	14003981	9308059	12022543	13322072	4862690	10732439	18871253	71482117	65335238	34687316	38788605	23460019	70376608	52477218	21728462	15540322	20194114	17607061	20262039	28038941	26406652	24416815	28468537	39205380	37004824	22889249	55826703	24901701	79627610	9207055	273522885	274302319	
828624	643292	1442603	3868953	8646382	14137581	19878138	9070143	643560715	11738644	8383386	6700902344	24264723	16257769	19788842	15627916	11215824	20964856	12036266	10388972	8272402	8550147	15843188	18010651	19634630	66293579	15610410	19851196	12106841	13990379	8005361	7499928	6051418	3410941	25516336	2092191	
2958960	1357182	37113	2575225	1913044	554916	1528237	2559630	928410	912516	1372729	1557861	4602299	732703	3180927	1821313	3846337	774613	3123176	1976888	2338397	12755737	3640544	2870952	1660627	3161085	978512	1384376	550053	811122	4818332	1978588	1041660	63436994	12568022	7655774	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114469	226297	1153705	1855859	1461385	2531340	4162840	3129583	8548759	11624425	3796319	3410117	9223637	5110013	4088653	7890904	10959605	9451112	2586323	2760360	2403248	28883986	26334068	2562388	8013740	6782004	7726182	1107108	2511134	4548533	342967	586459	1312999	18541470	2288607	1618343	
7166534	1580089	4410116	2968369	5987813	5231081	6124673	19917430	17762013	3729920	10657522	34252251	7147667	8961693	34271616	8232601	3615825	8699033	6004313	6096969	3898911	7371501	3710662	7077591	17466659	6551982	9407976	14601583	7246058	8398485	7057996	8672704	15248669	19599825	14083823	9628964	
2374699	3264703	258055307	14513251	15125609	11159042	4367788	5380633	5040045	5257929	8253033	49834557	7434809	10847502	26395997	11893502	19755698	8072500	18561164	7598793	16409305	9252810	10812957	8256934	8563680	6954262	5490498	5679701	6186428	6239273	3671849	3623272	16817379	57337896	10108292	19668203	
629484	420616	1560149	6042364	1305204	1030756	1751473	1369909	3410997	1676832	1773448	5026180	10630405	4304986	3107662	15298569	1020816	1093573	1990195	4733738	7891860	12164004	31648578	11881267	24139173	5432605	2708337	2540841	3834195	1774354	2027726	1474573	2222620	3407597	3885307	4150385	
